rssi,rsrp,rsrq,rssnr,mPci,mEarfcn,Cell_mPci,Cell_rssi,Cell_rsrp,Cell_rsrq,epoch
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079586.624672
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079586.927920
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079587.237347
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079587.525114
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079587.817962
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079588.134083
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079588.429677
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079588.753657
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079589.033680
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079589.326787
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079589.621712
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079589.927085
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079590.175119
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079590.442814
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079590.735017
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079591.009304
-51,-81,-10,24,423,66536,423,-51,-84,-9,1688079591.297503
-55,-84,-12,26,423,66536,423,-51,-84,-9,1688079591.617992
-55,-84,-12,26,423,66536,423,-51,-84,-9,1688079591.918390
-55,-84,-12,26,423,66536,423,-51,-84,-9,1688079592.231610
-55,-84,-12,26,423,66536,423,-51,-84,-9,1688079592.521828
-55,-84,-12,26,423,66536,423,-51,-84,-9,1688079592.817488
-55,-84,-12,26,423,66536,423,-51,-84,-9,1688079593.116641
-55,-84,-12,26,423,66536,423,-51,-84,-9,1688079593.415473
-55,-84,-12,26,423,66536,423,-51,-84,-9,1688079593.732162
-55,-84,-12,26,423,66536,423,-51,-84,-9,1688079594.007419
-55,-84,-12,26,423,66536,423,-51,-84,-9,1688079594.291541
-53,-84,-9,25,423,66536,423,-51,-84,-9,1688079594.565811
-53,-84,-9,25,423,66536,423,-51,-84,-9,1688079594.839820
-53,-84,-9,25,423,66536,423,-57,-85,-10,1688079595.098728
-53,-84,-9,25,423,66536,423,-57,-85,-10,1688079595.386215
-53,-84,-9,25,423,66536,423,-57,-85,-10,1688079595.693338
-53,-84,-9,25,423,66536,423,-57,-85,-10,1688079595.991933
-53,-84,-9,25,423,66536,423,-57,-85,-10,1688079596.291128
-53,-84,-9,25,423,66536,423,-57,-85,-10,1688079596.583873
-53,-84,-9,25,423,66536,423,-57,-85,-10,1688079596.903338
-53,-84,-9,25,423,66536,423,-57,-85,-10,1688079597.196255
-53,-84,-9,25,423,66536,423,-57,-85,-10,1688079597.494659
-53,-84,-9,25,423,66536,423,-57,-85,-10,1688079597.788843
-53,-84,-9,25,423,66536,423,-57,-85,-10,1688079598.090092
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079598.384373
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079598.689763
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079598.999266
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079599.295543
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079599.579833
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079599.880623
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079600.128199
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079600.411396
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079600.723808
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079601.009001
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079601.322661
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079601.632957
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079601.934695
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079602.240784
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079602.531165
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079602.829279
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079603.116145
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079603.425262
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079603.731436
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079604.051267
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079604.356134
-51,-84,-12,22,423,66536,423,-57,-85,-10,1688079604.652423
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079604.932316
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079605.179816
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079605.438958
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079605.728802
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079606.020196
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079606.321358
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079606.612781
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079606.900967
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079607.206303
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079607.516174
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079607.820470
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079608.124368
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079608.421031
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079608.719834
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079609.010929
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079609.318053
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079609.640219
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079609.943128
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079610.195487
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079610.479765
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079610.783895
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079611.074539
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079611.361057
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079611.678123
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079611.966170
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079612.256785
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079612.540158
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079612.837387
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079613.125939
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079613.404855
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079613.696203
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079613.998179
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079614.330744
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079614.651383
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079614.958903
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079615.205611
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079615.472657
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079615.756597
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079616.040927
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079616.350262
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079616.639700
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079616.942113
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079617.249562
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079617.533972
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079617.843976
-51,-75,-8,24,423,66536,423,-57,-85,-10,1688079618.173981
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079618.468744
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079618.771600
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079619.073274
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079619.371945
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079619.663488
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079619.953783
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079620.197693
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079620.476143
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079620.803607
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079621.088437
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079621.372310
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079621.690032
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079621.985352
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079622.286378
-51,-78,-10,23,423,66536,423,-57,-85,-10,1688079622.583933
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079622.878985
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079623.172249
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079623.478480
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079623.790304
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079624.085230
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079624.383547
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079624.685306
-55,-82,-8,23,423,66536,423,-57,-85,-10,1688079624.969078
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079625.229440
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079625.519672
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079625.814444
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079626.106218
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079626.387439
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079626.672476
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079626.979978
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079627.293852
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079627.583591
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079627.868514
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079628.190216
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079628.491479
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079628.796150
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079629.102215
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079629.395133
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079629.682735
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079629.950668
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079630.196829
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079630.472685
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079630.775308
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079631.057839
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079631.352777
-55,-82,-8,23,423,66536,423,-53,-81,-8,1688079631.634506
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079631.927543
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079632.229821
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079632.531108
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079632.822971
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079633.089867
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079633.392742
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079633.709067
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079633.997000
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079634.288851
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079634.594736
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079634.893119
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079635.164156
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079635.426802
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079635.719603
-57,-82,-11,25,423,66536,423,-53,-81,-8,1688079636.003791
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079636.286803
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079636.563544
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079636.889350
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079637.185561
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079637.470790
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079637.755010
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079638.050901
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079638.356483
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079638.656133
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079638.949103
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079639.238579
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079639.531397
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079639.838109
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079640.097672
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079640.356686
-59,-89,-11,25,423,66536,423,-53,-81,-8,1688079640.655980
-51,-85,-8,25,423,66536,423,-53,-81,-8,1688079640.954029
-51,-85,-8,25,423,66536,423,-53,-81,-8,1688079641.252520
-51,-85,-8,25,423,66536,423,-53,-81,-8,1688079641.568443
-51,-85,-8,25,423,66536,423,-53,-81,-8,1688079641.857860
-51,-85,-8,25,423,66536,423,-53,-81,-8,1688079642.144175
-51,-85,-8,25,423,66536,423,-53,-81,-8,1688079642.435161
-51,-85,-8,25,423,66536,423,-53,-81,-8,1688079642.713411
-51,-85,-8,25,423,66536,423,-53,-81,-8,1688079643.014289
-51,-85,-8,25,423,66536,423,-53,-81,-8,1688079643.302519
-51,-85,-8,25,423,66536,423,-53,-81,-8,1688079643.583901
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079643.876688
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079644.159966
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079644.443406
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079644.737079
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079645.019225
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079645.301798
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079645.586720
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079645.883824
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079646.188784
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079646.484899
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079646.791932
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079647.091799
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079647.386098
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079647.677724
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079647.950135
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079648.253217
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079648.521746
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079648.778851
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079649.052130
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079649.357750
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079649.649045
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079649.940902
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079650.189511
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079650.465701
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079650.762240
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079651.098318
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079651.387823
-51,-77,-8,26,423,66536,423,-53,-81,-8,1688079651.682103
-55,-84,-10,26,423,66536,423,-53,-81,-8,1688079651.972756
-55,-84,-10,26,423,66536,423,-53,-81,-8,1688079652.285953
-55,-84,-10,26,423,66536,423,-53,-81,-8,1688079652.588199
-55,-84,-10,26,423,66536,423,-53,-81,-8,1688079652.884981
-55,-84,-10,26,423,66536,423,-53,-81,-8,1688079653.214976
-55,-84,-10,26,423,66536,423,-53,-81,-8,1688079653.496265
-55,-84,-10,26,423,66536,423,-53,-81,-8,1688079653.798787
-55,-84,-10,26,423,66536,423,-53,-81,-8,1688079654.069057
-55,-84,-10,26,423,66536,423,-53,-81,-8,1688079654.368150
-55,-84,-10,26,423,66536,423,-53,-81,-8,1688079654.691310
-55,-84,-10,26,423,66536,423,-53,-81,-8,1688079654.974954
-55,-84,-10,26,423,66536,423,-53,-82,-10,1688079655.235836
-55,-84,-10,26,423,66536,423,-53,-82,-10,1688079655.525222
-55,-84,-10,26,423,66536,423,-53,-82,-10,1688079655.818333
-55,-84,-10,26,423,66536,423,-53,-82,-10,1688079656.104650
-55,-84,-10,26,423,66536,423,-53,-82,-10,1688079656.407718
-55,-84,-10,26,423,66536,423,-53,-82,-10,1688079656.705884
-55,-84,-10,26,423,66536,423,-53,-82,-10,1688079657.001350
-55,-84,-10,26,423,66536,423,-53,-82,-10,1688079657.294235
-55,-84,-10,26,423,66536,423,-53,-82,-10,1688079657.592444
-55,-84,-10,26,423,66536,423,-53,-82,-10,1688079657.889164
-55,-84,-10,26,423,66536,423,-53,-82,-10,1688079658.192169
-55,-84,-10,26,423,66536,423,-53,-82,-10,1688079658.505150
-51,-84,-15,22,423,66536,423,-53,-82,-10,1688079658.795708
-51,-84,-15,22,423,66536,423,-53,-82,-10,1688079659.081819
-51,-84,-15,22,423,66536,423,-53,-82,-10,1688079659.365036
-51,-84,-15,22,423,66536,423,-53,-82,-10,1688079659.668201
-51,-84,-15,22,423,66536,423,-53,-82,-10,1688079659.954732
-51,-84,-15,22,423,66536,423,-53,-82,-10,1688079660.214856
-51,-84,-15,22,423,66536,423,-53,-82,-10,1688079660.491521
-51,-84,-15,22,423,66536,423,-53,-82,-10,1688079660.784546
-51,-84,-15,22,423,66536,423,-53,-82,-10,1688079661.075869
-51,-84,-15,22,423,66536,423,-53,-82,-10,1688079661.383752
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079661.699962
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079661.984874
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079662.290961
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079662.564804
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079662.869269
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079663.161186
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079663.445210
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079663.753875
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079664.048218
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079664.347673
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079664.644084
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079664.937080
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079665.187412
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079665.468643
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079665.779729
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079666.070862
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079666.369375
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079666.653339
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079666.968724
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079667.287671
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079667.576599
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079667.870951
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079668.177717
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079668.476065
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079668.761693
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079669.047734
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079669.350309
-55,-84,-10,25,423,66536,423,-53,-82,-10,1688079669.650037
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079669.924683
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079670.184246
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079670.466880
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079670.760498
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079671.037979
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079671.323505
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079671.623732
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079671.920628
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079672.206340
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079672.513855
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079672.813930
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079673.113661
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079673.410867
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079673.697030
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079674.000856
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079674.314339
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079674.628250
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079674.927855
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079675.174591
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079675.447172
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079675.740909
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079676.018650
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079676.299142
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079676.582476
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079676.882500
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079677.164748
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079677.451548
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079677.735628
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079678.015449
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079678.305136
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079678.603134
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079678.897245
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079679.183226
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079679.466982
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079679.766923
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079680.044943
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079680.311762
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079680.601938
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079680.911331
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079681.198037
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079681.495595
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079681.789935
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079682.098158
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079682.395026
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079682.696414
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079683.026244
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079683.307586
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079683.615837
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079683.910058
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079684.198025
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079684.491522
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079684.789415
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079685.073094
-51,-79,-8,25,423,66536,423,-53,-82,-10,1688079685.337593
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079685.632397
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079685.936483
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079686.247935
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079686.555435
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079686.850638
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079687.152159
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079687.451773
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079687.759245
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079688.049764
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079688.350464
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079688.665692
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079688.950407
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079689.234537
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079689.527606
-51,-79,-8,25,423,66536,423,-55,-83,-8,1688079689.821553
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079690.084789
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079690.340436
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079690.649566
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079690.938829
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079691.232847
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079691.520375
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079691.818601
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079692.105856
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079692.386708
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079692.674498
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079692.969698
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079693.270519
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079693.566356
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079693.878501
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079694.167751
-51,-83,-11,24,423,66536,423,-55,-83,-8,1688079694.459226
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079694.784973
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079695.057056
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079695.313643
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079695.597300
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079695.896721
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079696.202728
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079696.517780
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079696.816570
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079697.125487
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079697.422586
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079697.714032
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079698.005359
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079698.304900
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079698.593608
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079698.876569
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079699.166226
-55,-83,-9,25,423,66536,423,-55,-83,-8,1688079699.459421
