Time,src,dst,length,ttl,Type,RTT,Time,lat,lon,mVoiceRegState,mDataRegState,mChannelNumber,mPci,mEarfcn,mCellBandwidths,rssi,rsrp,rsrq,rssnr,lteLevel,mPci,mEarfcn,rssi,rsrp,rsrq,
1684962118,10.215.173.1,172.217.14.68,132,64,8,,1684962118,40.486461,-111.874265,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-65,-116,-20,-10,1,133,975,-69,-99,-20,
1684962118,172.217.14.68,10.215.173.1,132,64,0,50.78,1684962119,40.48649,-111.874222,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-71,-108,-19,-4,1,88,67086,-79,-110,-20
1684962119,10.215.173.1,172.217.14.68,132,64,8,,1684962119,40.48649,-111.874222,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-71,-108,-19,-4,1,88,67086,-79,-110,-20
1684962119,172.217.14.68,10.215.173.1,132,64,0,47.871,1684962120,40.486503,-111.874158,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-71,-108,-19,-4,1,88,67086,-79,-110,-20
1684962120,10.215.173.1,172.217.14.68,132,64,8,,1684962120,40.486503,-111.874158,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-71,-108,-19,-4,1,88,67086,-79,-110,-20
1684962120,172.217.14.68,10.215.173.1,132,64,0,40.674,1684962121,40.486506,-111.87408,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-71,-108,-19,-4,1,88,67086,-79,-110,-20
1684962121,10.215.173.1,172.217.14.68,132,64,8,,1684962121,40.486506,-111.87408,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-71,-108,-19,-4,1,88,67086,-79,-110,-20
1684962121,172.217.14.68,10.215.173.1,132,64,0,59.603,1684962122,40.486501,-111.873991,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-71,-108,-19,-4,1,88,67086,-79,-110,-20
1684962122,10.215.173.1,172.217.14.68,132,64,8,,1684962122,40.486501,-111.873991,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-71,-108,-19,-4,1,88,67086,-79,-110,-20
1684962122,172.217.14.68,10.215.173.1,132,64,0,42.074,1684962123,40.486495,-111.873889,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-71,-108,-19,-4,1,88,67086,-79,-110,-20
1684962123,10.215.173.1,172.217.14.68,132,64,8,,1684962123,40.486495,-111.873889,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-71,-108,-19,-4,1,88,67086,-79,-110,-20
1684962123,172.217.14.68,10.215.173.1,132,64,0,45.365,1684962124,40.486488,-111.87377,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-71,-108,-19,-4,1,88,67086,-79,-110,-20
1684962124,10.215.173.1,172.217.14.68,132,64,8,,1684962124,40.486488,-111.87377,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-71,-108,-19,-4,1,88,67086,-79,-110,-20
1684962124,172.217.14.68,10.215.173.1,132,64,0,45.618,1684962125,40.486483,-111.87364,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-71,-108,-19,-4,1,88,67086,-79,-110,-20
1684962125,10.215.173.1,172.217.14.68,132,64,8,,1684962125,40.486483,-111.87364,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-73,-109,-18,-9,1,88,67086,-79,-110,-20
1684962125,172.217.14.68,10.215.173.1,132,64,0,47.929,1684962126,40.48648,-111.873503,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-73,-109,-18,-9,1,88,67086,-79,-110,-20
1684962126,10.215.173.1,172.217.14.68,132,64,8,,1684962127,40.48648,-111.873503,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-73,-109,-18,-9,1,88,67086,-79,-110,-20
1684962126,172.217.14.68,10.215.173.1,132,64,0,45.706,1684962127,40.486478,-111.87336,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-73,-106,-18,0,1,88,67086,-79,-110,-20
1684962127,10.215.173.1,172.217.14.68,132,64,8,,1684962128,40.486478,-111.87336,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-73,-106,-18,0,1,88,67086,-79,-110,-20
1684962127,172.217.14.68,10.215.173.1,132,64,0,41.746,1684962128,40.486478,-111.873214,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-73,-106,-18,0,1,88,67086,-79,-110,-20
1684962128,10.215.173.1,172.217.14.68,132,64,8,,1684962129,40.486478,-111.873214,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-73,-106,-18,0,1,88,67086,-79,-110,-20
1684962128,172.217.14.68,10.215.173.1,132,64,0,41.962,1684962129,40.486477,-111.873069,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-73,-106,-18,0,1,88,67086,-79,-110,-20
1684962129,10.215.173.1,172.217.14.68,132,64,8,,1684962130,40.486477,-111.873069,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-73,-106,-18,0,1,88,67086,-79,-110,-20
1684962129,172.217.14.68,10.215.173.1,132,64,0,48.034,1684962130,40.486477,-111.872925,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-73,-106,-18,0,1,88,67086,-79,-110,-20
1684962130,10.215.173.1,172.217.14.68,132,64,8,,1684962131,40.486477,-111.872925,0,0,67086,427,67086,"[10000, 20000, 20000, 20000, 5000]",[66],-73,-106,-18,0,1,424,67086,-85,-115,-19
1684962130,172.217.14.68,10.215.173.1,132,64,0,51.445,1684962131,40.486476,-111.872785,0,0,67086,344,67086,"[10000, 20000, 20000, 20000]",[66],-79,-117,-18,-10,1,424,67086,-85,-115,-19
1684962131,10.215.173.1,172.217.14.68,132,64,8,,1684962132,40.486476,-111.872785,0,0,67086,344,67086,"[10000, 20000, 20000, 20000]",[66],-79,-117,-18,-10,1,424,67086,-85,-115,-19
1684962131,172.217.14.68,10.215.173.1,132,64,0,58.185,1684962132,40.486474,-111.872654,0,0,67086,344,67086,"[10000, 20000, 20000, 20000]",[66],-79,-117,-18,-10,1,424,67086,-85,-115,-19
1684962132,10.215.173.1,172.217.14.68,132,64,8,,1684962133,40.486474,-111.872654,0,0,67086,344,67086,"[10000, 20000, 20000, 20000]",[66],-79,-117,-18,-10,1,424,67086,-85,-115,-19
1684962132,172.217.14.68,10.215.173.1,132,64,0,58.488,1684962133,40.48647,-111.872533,0,0,67086,344,67086,"[10000, 20000, 20000, 20000]",[66],-77,-118,-18,-10,1,424,67086,-85,-115,-19
1684962133,10.215.173.1,172.217.14.68,132,64,8,,1684962134,40.48647,-111.872533,0,0,67086,344,67086,"[10000, 20000, 20000, 20000]",[66],-77,-118,-18,-10,1,424,67086,-85,-115,-19
1684962133,172.217.14.68,10.215.173.1,132,64,0,55.238,1684962135,40.486467,-111.872423,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-71,-108,-19,-5,1,424,5230,-71,-106,-18
1684962134,10.215.173.1,172.217.14.68,132,64,8,,1684962135,40.486467,-111.872423,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-71,-108,-19,-5,1,424,5230,-71,-106,-18
1684962134,172.217.14.68,10.215.173.1,132,64,0,44.91,1684962136,40.486466,-111.872315,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-71,-108,-19,-5,1,424,5230,-71,-106,-18
1684962135,10.215.173.1,172.217.14.68,132,64,8,,1684962136,40.486466,-111.872315,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-71,-108,-19,-5,1,424,5230,-71,-106,-18
1684962135,172.217.14.68,10.215.173.1,132,64,0,40.657,1684962137,40.486475,-111.87221,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-71,-108,-19,-5,1,424,5230,-71,-106,-18
1684962136,10.215.173.1,172.217.14.68,132,64,8,,1684962137,40.486475,-111.87221,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-71,-108,-19,-5,1,424,5230,-71,-106,-18
1684962136,172.217.14.68,10.215.173.1,132,64,0,47.196,1684962138,40.486499,-111.87211,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-103,-18,-2,1,424,5230,-71,-106,-18
1684962137,10.215.173.1,172.217.14.68,132,64,8,,1684962138,40.486538,-111.872019,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-96,-18,6,1,424,5230,-71,-106,-18
1684962137,172.217.14.68,10.215.173.1,132,64,0,39.617,1684962139,40.486538,-111.872019,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-96,-18,6,1,424,5230,-71,-106,-18
1684962138,10.215.173.1,172.217.14.68,132,64,8,,1684962139,40.486594,-111.871939,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-96,-18,6,1,424,5230,-71,-106,-18
1684962138,172.217.14.68,10.215.173.1,132,64,0,45.319,1684962140,40.486594,-111.871939,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-96,-18,6,1,424,5230,-71,-106,-18
1684962139,10.215.173.1,172.217.14.68,132,64,8,,1684962140,40.486662,-111.87187,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-96,-18,6,1,424,5230,-71,-106,-18
1684962139,172.217.14.68,10.215.173.1,132,64,0,44.377,1684962141,40.486662,-111.87187,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-96,-18,6,1,424,5230,-71,-106,-18
1684962140,10.215.173.1,172.217.14.68,132,64,8,,1684962141,40.486729,-111.871817,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-96,-18,6,1,424,5230,-71,-106,-18
1684962140,172.217.14.68,10.215.173.1,132,64,0,51.249,1684962142,40.486729,-111.871817,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-96,-18,6,1,424,5230,-71,-106,-18
1684962141,10.215.173.1,172.217.14.68,132,64,8,,1684962142,40.48679,-111.871779,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-96,-18,6,1,424,5230,-71,-106,-18
1684962141,172.217.14.68,10.215.173.1,132,64,0,40.943,1684962143,40.48679,-111.871779,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-99,-17,1,1,424,5230,-71,-106,-18
1684962142,10.215.173.1,172.217.14.68,132,64,8,,1684962143,40.48684,-111.871759,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-99,-17,1,1,424,5230,-71,-106,-18
1684962142,172.217.14.68,10.215.173.1,132,64,0,63.037,1684962144,40.48684,-111.871759,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-71,-106,-18
1684962143,10.215.173.1,172.217.14.68,132,64,8,,1684962144,40.486878,-111.871749,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-71,-106,-18
1684962143,172.217.14.68,10.215.173.1,132,64,0,37.732,1684962145,40.486878,-111.871749,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-71,-106,-18
1684962144,10.215.173.1,172.217.14.68,132,64,8,,1684962145,40.486918,-111.871745,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-71,-106,-18
1684962144,172.217.14.68,10.215.173.1,132,64,0,36.094,1684962145,40.486918,-111.871745,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-71,-106,-18
1684962145,10.215.173.1,172.217.14.68,132,64,8,,1684962146,40.486918,-111.871745,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-71,-106,-18
1684962145,172.217.14.68,10.215.173.1,132,64,0,53.449,1684962147,40.486969,-111.871748,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-71,-106,-18
1684962146,10.215.173.1,172.217.14.68,132,64,8,,1684962147,40.486969,-111.871748,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-71,-106,-18
1684962146,172.217.14.68,10.215.173.1,132,64,0,54.188,1684962148,40.487034,-111.871768,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-71,-106,-18
1684962147,10.215.173.1,172.217.14.68,132,64,8,,1684962148,40.487034,-111.871768,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-71,-106,-18
1684962147,172.217.14.68,10.215.173.1,132,64,0,65.296,1684962149,40.48711,-111.871809,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-71,-106,-18
1684962148,10.215.173.1,172.217.14.68,132,64,8,,1684962149,40.48711,-111.871809,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962148,172.217.14.68,10.215.173.1,132,64,0,42.055,1684962150,40.487234,-111.871899,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962149,10.215.173.1,172.217.14.68,132,64,8,,1684962150,40.487255,-111.871932,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962149,172.217.14.68,10.215.173.1,132,64,0,42.722,1684962151,40.487255,-111.871932,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962150,10.215.173.1,172.217.14.68,132,64,8,,1684962151,40.487321,-111.87201,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962150,172.217.14.68,10.215.173.1,132,64,0,37.692,1684962151,40.487321,-111.87201,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962151,10.215.173.1,172.217.14.68,132,64,8,,1684962152,40.487321,-111.87201,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962151,172.217.14.68,10.215.173.1,132,64,0,37.771,1684962152,40.48738,-111.8721,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962152,10.215.173.1,172.217.14.68,132,64,8,,1684962153,40.48738,-111.8721,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962152,172.217.14.68,10.215.173.1,132,64,0,84.625,1684962154,40.487429,-111.872205,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962153,10.215.173.1,172.217.14.68,132,64,8,,1684962154,40.487429,-111.872205,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962153,172.217.14.68,10.215.173.1,132,64,0,43.663,1684962155,40.487465,-111.872314,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962154,10.215.173.1,172.217.14.68,132,64,8,,1684962155,40.487465,-111.872314,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962154,172.217.14.68,10.215.173.1,132,64,0,51.346,1684962156,40.487489,-111.872433,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962155,10.215.173.1,172.217.14.68,132,64,8,,1684962156,40.487489,-111.872433,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962155,172.217.14.68,10.215.173.1,132,64,0,81.803,1684962157,40.487502,-111.872563,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962156,10.215.173.1,172.217.14.68,132,64,8,,1684962157,40.48751,-111.872701,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962156,172.217.14.68,10.215.173.1,132,64,0,44.517,1684962158,40.48751,-111.872701,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-105,-16,-5,2,424,5230,-67,-102,-16
1684962157,10.215.173.1,172.217.14.68,132,64,8,,1684962158,40.487512,-111.87284,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-65,-107,-17,-10,1,424,5230,-67,-102,-16
1684962157,172.217.14.68,10.215.173.1,132,64,0,86.527,1684962159,40.487512,-111.87284,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-65,-107,-17,-10,1,424,5230,-67,-102,-16
1684962158,10.215.173.1,172.217.14.68,132,64,8,,1684962159,40.487516,-111.872977,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-65,-107,-17,-10,1,424,5230,-67,-102,-16
1684962158,172.217.14.68,10.215.173.1,132,64,0,102.592,1684962160,40.487516,-111.872977,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-65,-107,-17,-10,1,424,5230,-67,-102,-16
1684962159,10.215.173.1,172.217.14.68,132,64,8,,1684962160,40.487524,-111.873109,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-115,-17,-10,1,424,5230,-67,-102,-16
1684962160,10.215.173.1,172.217.14.68,132,64,8,,1684962161,40.487524,-111.873109,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-115,-17,-10,1,424,5230,-67,-102,-16
1684962161,10.215.173.1,172.217.14.68,132,64,8,,1684962161,40.487544,-111.87324,0,0,5230,391,5230,[13],-65,-104,-19,-11,1,391,5230,-65,-104,-20,
1684962161,172.217.14.68,10.215.173.1,132,64,0,2165.149,1684962162,40.487581,-111.873358,0,0,5230,391,5230,[13],-65,-104,-19,-11,1,391,5230,-65,-104,-20,
1684962161,172.217.14.68,10.215.173.1,132,64,0,1457.389,1684962162,40.487581,-111.873358,0,0,5230,391,5230,[13],-65,-104,-19,-11,1,391,5230,-65,-104,-20,
1684962161,172.217.14.68,10.215.173.1,132,64,0,464.269,1684962163,40.487581,-111.873358,0,0,5230,391,5230,[13],-65,-104,-19,-11,1,391,5230,-65,-104,-20,
1684962162,10.215.173.1,172.217.14.68,132,64,8,,1684962163,40.487581,-111.873358,0,0,5230,391,5230,[13],-65,-104,-19,-11,1,391,5230,-65,-104,-20,
1684962162,172.217.14.68,10.215.173.1,132,64,0,53.769,1684962164,40.48763,-111.873469,0,0,5230,391,5230,[13],-65,-104,-19,-11,1,391,5230,-65,-104,-20,
1684962163,10.215.173.1,172.217.14.68,132,64,8,,1684962164,40.487677,-111.873583,0,0,5230,391,5230,[13],-65,-104,-19,-11,1,391,5230,-65,-104,-20,
1684962163,172.217.14.68,10.215.173.1,132,64,0,60.889,1684962165,40.487677,-111.873583,0,0,5230,391,5230,[13],-67,-109,-19,-10,1,391,5230,-65,-104,-20,
1684962164,10.215.173.1,172.217.14.68,132,64,8,,1684962165,40.487709,-111.873699,0,0,5230,391,5230,[13],-67,-109,-19,-10,1,391,5230,-65,-104,-20,
1684962164,172.217.14.68,10.215.173.1,132,64,0,202.646,1684962166,40.487709,-111.873699,0,0,5230,391,5230,[10000],[13],-67,-109,-19,-10,1,424,5230,-67,-104,-18
1684962165,10.215.173.1,172.217.14.68,132,64,8,,1684962166,40.487727,-111.873816,0,0,5230,424,5230,[10000],[13],-67,-109,-19,-10,1,424,5230,-67,-104,-18
1684962166,10.215.173.1,172.217.14.68,132,64,8,,1684962167,40.487727,-111.873816,0,0,5230,424,5230,[10000],[13],-67,-109,-19,-10,1,424,5230,-67,-104,-18
1684962167,10.215.173.1,172.217.14.68,132,64,8,,1684962168,40.487736,-111.87394,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-101,-19,0,1,424,5230,-67,-104,-18
1684962167,172.217.14.68,10.215.173.1,132,64,0,188.897,1684962168,40.487744,-111.874072,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-101,-19,0,1,424,5230,-67,-104,-18
1684962168,10.215.173.1,172.217.14.68,132,64,8,,1684962169,40.487744,-111.874072,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-101,-19,0,1,424,5230,-67,-104,-18
1684962168,172.217.14.68,10.215.173.1,132,64,0,77.516,1684962170,40.487754,-111.874209,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-101,-19,0,1,424,5230,-67,-104,-18
1684962169,10.215.173.1,172.217.14.68,132,64,8,,1684962170,40.487754,-111.874209,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-101,-19,0,1,424,5230,-67,-104,-18
1684962169,172.217.14.68,10.215.173.1,132,64,0,65.393,1684962171,40.487765,-111.874346,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-101,-19,0,1,424,5230,-67,-104,-18
1684962170,10.215.173.1,172.217.14.68,132,64,8,,1684962171,40.487765,-111.874346,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-101,-19,0,1,424,5230,-67,-104,-18
1684962170,172.217.14.68,10.215.173.1,132,64,0,43.202,1684962172,40.487777,-111.874487,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-101,-19,0,1,424,5230,-67,-104,-18
1684962171,10.215.173.1,172.217.14.68,132,64,8,,1684962172,40.487787,-111.874632,0,0,5230,424,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-101,-19,0,1,370,5230,-63,-101,-20
1684962172,10.215.173.1,172.217.14.68,132,64,8,,1684962173,40.487787,-111.874632,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-106,-19,-7,1,370,5230,-63,-101,-20
1684962172,172.217.14.68,10.215.173.1,132,64,0,1497.104,1684962174,40.487794,-111.874773,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-65,-100,-19,-3,1,370,5230,-63,-101,-20
1684962172,172.217.14.68,10.215.173.1,132,64,0,479.702,1684962174,40.487794,-111.874773,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-65,-100,-19,-3,1,370,5230,-63,-101,-20
1684962173,10.215.173.1,172.217.14.68,132,64,8,,1684962174,40.487803,-111.874909,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-65,-100,-19,-3,1,370,5230,-63,-101,-20
1684962173,172.217.14.68,10.215.173.1,132,64,0,37.566,1684962175,40.487816,-111.875047,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-65,-100,-19,-3,1,370,5230,-63,-101,-20
1684962174,10.215.173.1,172.217.14.68,132,64,8,,1684962175,40.487816,-111.875047,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-65,-100,-19,-3,1,370,5230,-63,-101,-20
1684962174,172.217.14.68,10.215.173.1,132,64,0,58.775,1684962176,40.487816,-111.875047,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-65,-100,-19,-3,1,370,5230,-63,-101,-20
1684962175,10.215.173.1,172.217.14.68,132,64,8,,1684962176,40.487816,-111.875047,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-73,-115,-19,-8,1,370,5230,-63,-101,-20
1684962175,172.217.14.68,10.215.173.1,132,64,0,75.025,1684962177,40.48783,-111.875184,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-73,-115,-19,-8,1,370,5230,-63,-101,-20
1684962176,10.215.173.1,172.217.14.68,132,64,8,,1684962177,40.487835,-111.875327,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-73,-115,-19,-8,1,370,5230,-63,-101,-20
1684962177,10.215.173.1,172.217.14.68,132,64,8,,1684962178,40.487835,-111.875327,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-109,-19,-9,1,370,5230,-63,-101,-20
1684962178,10.215.173.1,172.217.14.68,132,64,8,,1684962179,40.487825,-111.875465,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-73,-117,-19,-8,1,370,5230,-63,-101,-20
1684962179,10.215.173.1,172.217.14.68,132,64,8,,1684962179,40.487802,-111.875601,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-111,-19,-12,1,370,5230,-63,-101,-20
1684962180,10.215.173.1,172.217.14.68,132,64,8,,1684962180,40.487763,-111.875738,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-111,-19,-12,1,370,5230,-63,-101,-20
1684962181,10.215.173.1,172.217.14.68,132,64,8,,1684962181,40.487716,-111.875871,0,0,5230,370,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-73,-108,-19,-8,1,427,5230,-67,-104,-18
1684962182,10.215.173.1,172.217.14.68,132,64,8,,1684962182,40.487666,-111.876005,0,0,5230,427,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-105,-19,-1,1,427,5230,-67,-104,-18
1684962182,172.217.14.68,10.215.173.1,132,64,0,65.841,1684962183,40.487612,-111.876148,0,0,5230,427,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-105,-19,-1,1,427,5230,-67,-104,-18
1684962183,10.215.173.1,172.217.14.68,132,64,8,,1684962183,40.487612,-111.876148,0,0,5230,427,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-105,-19,-1,1,427,5230,-67,-104,-18
1684962183,172.217.14.68,10.215.173.1,132,64,0,56.269,1684962184,40.487556,-111.876299,0,0,5230,427,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-105,-19,-1,1,427,5230,-67,-104,-18
1684962184,10.215.173.1,172.217.14.68,132,64,8,,1684962185,40.487556,-111.876299,0,0,5230,427,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-67,-105,-19,-1,1,427,5230,-67,-104,-18
1684962184,172.217.14.68,10.215.173.1,132,64,0,53.132,1684962185,40.487501,-111.87645,0,0,5230,427,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-69,-109,-19,-20,1,427,5230,-73,-104,-19
1684962185,10.215.173.1,172.217.14.68,132,64,8,,1684962186,40.487501,-111.87645,0,0,5230,499,5230,[10000],[13],-67,-99,-18,-4,1,427,5230,-73,-104,-19
1684962185,172.217.14.68,10.215.173.1,132,64,0,78.721,1684962186,40.48745,-111.876588,0,0,5230,499,5230,[10000],[13],-67,-99,-18,-4,1,427,5230,-73,-104,-19
