Pkt_no,Time,src,dst,length,ttl,Type,RTT,lat,lon,mPci,mEarfcn,rssi,rsrp,rsrq,rssnr,lteLevel,Cell_mPci,Cell_rssi,Cell_rsrp,Cell_rsrq
109,1685649965.421640000,142.250.72.164,10.215.173.1,132,64,0,35.272,40.493834,-111.865850,423,66536,-51,-80,-10,23,5,423,-51,-76,-8
110,1685649966.388046000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-10,23,5,423,-51,-76,-8
111,1685649966.432651000,142.250.72.164,10.215.173.1,132,64,0,44.605,40.493834,-111.865850,423,66536,-51,-80,-10,23,5,423,-51,-76,-8
112,1685649967.389157000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-10,23,5,423,-51,-76,-8
113,1685649967.440939000,142.250.72.164,10.215.173.1,132,64,0,51.782,40.493834,-111.865850,423,66536,-51,-80,-10,23,5,423,-51,-76,-8
114,1685649968.391137000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-10,23,5,423,-51,-76,-8
115,1685649968.431711000,142.250.72.164,10.215.173.1,132,64,0,40.574,40.493834,-111.865850,423,66536,-51,-80,-10,23,5,423,-51,-76,-8
116,1685649969.392548000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-10,23,5,423,-51,-76,-8
117,1685649969.448832000,142.250.72.164,10.215.173.1,132,64,0,56.284,40.493834,-111.865850,423,66536,-51,-80,-10,23,5,423,-51,-76,-8
118,1685649970.393909000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-10,22,5,423,-51,-76,-8
119,1685649970.431675000,142.250.72.164,10.215.173.1,132,64,0,37.766,40.493834,-111.865850,423,66536,-51,-81,-10,22,5,423,-51,-76,-8
120,1685649971.395355000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-10,22,5,423,-51,-76,-8
121,1685649971.432733000,142.250.72.164,10.215.173.1,132,64,0,37.378,40.493834,-111.865850,423,66536,-51,-81,-10,22,5,423,-51,-76,-8
122,1685649972.397932000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-10,22,5,423,-51,-76,-8
123,1685649972.442773000,142.250.72.164,10.215.173.1,132,64,0,44.841,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
124,1685649973.399649000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
125,1685649973.442854000,142.250.72.164,10.215.173.1,132,64,0,43.205,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
126,1685649974.401749000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
127,1685649974.442697000,142.250.72.164,10.215.173.1,132,64,0,40.948,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
128,1685649975.402973000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
129,1685649975.442847000,142.250.72.164,10.215.173.1,132,64,0,39.874,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
130,1685649976.405303000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
131,1685649976.442673000,142.250.72.164,10.215.173.1,132,64,0,37.37,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
132,1685649977.407670000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
133,1685649977.451859000,142.250.72.164,10.215.173.1,132,64,0,44.189,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
134,1685649978.408573000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
135,1685649978.451702000,142.250.72.164,10.215.173.1,132,64,0,43.129,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
136,1685649979.410442000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
137,1685649979.466640000,142.250.72.164,10.215.173.1,132,64,0,56.198,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
138,1685649980.412331000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
139,1685649980.468235000,142.250.72.164,10.215.173.1,132,64,0,55.904,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
140,1685649981.413551000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
141,1685649981.457679000,142.250.72.164,10.215.173.1,132,64,0,44.128,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
142,1685649982.415647000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
143,1685649982.454560000,142.250.72.164,10.215.173.1,132,64,0,38.913,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
144,1685649983.417471000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
145,1685649983.463433000,142.250.72.164,10.215.173.1,132,64,0,45.962,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
146,1685649984.418826000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
147,1685649984.462924000,142.250.72.164,10.215.173.1,132,64,0,44.098,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
148,1685649985.420801000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-10,25,5,423,-51,-76,-8
149,1685649985.462820000,142.250.72.164,10.215.173.1,132,64,0,42.019,40.493834,-111.865850,423,66536,-51,-80,-9,24,5,423,-51,-76,-8
150,1685649986.422685000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-9,24,5,423,-51,-76,-8
151,1685649986.462847000,142.250.72.164,10.215.173.1,132,64,0,40.162,40.493834,-111.865850,423,66536,-51,-80,-9,24,5,423,-51,-76,-8
152,1685649987.423979000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-9,24,5,423,-51,-76,-8
153,1685649987.461859000,142.250.72.164,10.215.173.1,132,64,0,37.88,40.493834,-111.865850,423,66536,-51,-80,-9,24,5,423,-51,-76,-8
154,1685649988.425694000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,23,5,423,-51,-76,-8
155,1685649988.461551000,142.250.72.164,10.215.173.1,132,64,0,35.857,40.493834,-111.865850,423,66536,-51,-81,-9,23,5,423,-51,-76,-8
156,1685649989.428362000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,23,5,423,-51,-76,-8
157,1685649989.472580000,142.250.72.164,10.215.173.1,132,64,0,44.218,40.493834,-111.865850,423,66536,-51,-79,-9,24,5,423,-51,-76,-8
158,1685649990.429523000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-9,24,5,423,-51,-76,-8
159,1685649990.481707000,142.250.72.164,10.215.173.1,132,64,0,52.184,40.493834,-111.865850,423,66536,-51,-79,-9,24,5,423,-51,-76,-8
160,1685649991.431051000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
161,1685649991.472942000,142.250.72.164,10.215.173.1,132,64,0,41.891,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
162,1685649992.432426000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
163,1685649992.471353000,142.250.72.164,10.215.173.1,132,64,0,38.927,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
164,1685649993.434256000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
165,1685649993.472501000,142.250.72.164,10.215.173.1,132,64,0,38.245,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
166,1685649994.434900000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
167,1685649994.473479000,142.250.72.164,10.215.173.1,132,64,0,38.579,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
168,1685649995.435838000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
169,1685649995.479476000,142.250.72.164,10.215.173.1,132,64,0,43.638,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
170,1685649996.437605000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
171,1685649996.483568000,142.250.72.164,10.215.173.1,132,64,0,45.963,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
172,1685649997.439120000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
173,1685649997.489543000,142.250.72.164,10.215.173.1,132,64,0,50.423,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
174,1685649998.440788000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
175,1685649998.482909000,142.250.72.164,10.215.173.1,132,64,0,42.121,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
176,1685649999.442866000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
177,1685649999.501739000,142.250.72.164,10.215.173.1,132,64,0,58.873,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
178,1685650000.444258000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
179,1685650000.482591000,142.250.72.164,10.215.173.1,132,64,0,38.333,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
180,1685650001.444649000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
181,1685650001.481408000,142.250.72.164,10.215.173.1,132,64,0,36.759,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
182,1685650002.447118000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
183,1685650002.492817000,142.250.72.164,10.215.173.1,132,64,0,45.699,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
184,1685650003.449237000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
185,1685650003.492712000,142.250.72.164,10.215.173.1,132,64,0,43.475,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
186,1685650004.450322000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
187,1685650004.499575000,142.250.72.164,10.215.173.1,132,64,0,49.253,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
188,1685650005.451503000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
189,1685650005.492478000,142.250.72.164,10.215.173.1,132,64,0,40.975,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
190,1685650006.453637000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
191,1685650006.491617000,142.250.72.164,10.215.173.1,132,64,0,37.98,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
192,1685650007.455421000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
193,1685650007.492585000,142.250.72.164,10.215.173.1,132,64,0,37.164,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
194,1685650008.456783000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
195,1685650008.500701000,142.250.72.164,10.215.173.1,132,64,0,43.918,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
196,1685650009.458796000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
197,1685650009.501715000,142.250.72.164,10.215.173.1,132,64,0,42.919,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
198,1685650010.458891000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
199,1685650010.502912000,142.250.72.164,10.215.173.1,132,64,0,44.021,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
200,1685650011.460360000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
201,1685650011.502658000,142.250.72.164,10.215.173.1,132,64,0,42.298,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
202,1685650012.462157000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
203,1685650012.501723000,142.250.72.164,10.215.173.1,132,64,0,39.566,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
204,1685650013.462963000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
205,1685650013.502584000,142.250.72.164,10.215.173.1,132,64,0,39.621,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
206,1685650014.464875000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
207,1685650014.502654000,142.250.72.164,10.215.173.1,132,64,0,37.779,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
208,1685650015.467077000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
209,1685650015.502602000,142.250.72.164,10.215.173.1,132,64,0,35.525,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
210,1685650016.468650000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
211,1685650016.513480000,142.250.72.164,10.215.173.1,132,64,0,44.83,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
212,1685650017.469617000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
213,1685650017.512672000,142.250.72.164,10.215.173.1,132,64,0,43.055,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
214,1685650018.471956000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
215,1685650018.517729000,142.250.72.164,10.215.173.1,132,64,0,45.773,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
216,1685650019.473127000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
217,1685650019.521597000,142.250.72.164,10.215.173.1,132,64,0,48.47,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
218,1685650020.474847000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
219,1685650020.512526000,142.250.72.164,10.215.173.1,132,64,0,37.679,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
220,1685650021.476689000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
221,1685650021.512372000,142.250.72.164,10.215.173.1,132,64,0,35.683,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
222,1685650022.477791000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
223,1685650022.522678000,142.250.72.164,10.215.173.1,132,64,0,44.887,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
224,1685650023.479772000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
225,1685650023.522636000,142.250.72.164,10.215.173.1,132,64,0,42.864,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
226,1685650024.480727000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
227,1685650024.530644000,142.250.72.164,10.215.173.1,132,64,0,49.917,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
228,1685650025.482861000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
229,1685650025.522793000,142.250.72.164,10.215.173.1,132,64,0,39.932,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
230,1685650026.484017000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
231,1685650026.522773000,142.250.72.164,10.215.173.1,132,64,0,38.756,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
232,1685650027.485945000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
233,1685650027.522506000,142.250.72.164,10.215.173.1,132,64,0,36.561,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
234,1685650028.487387000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
235,1685650028.532467000,142.250.72.164,10.215.173.1,132,64,0,45.08,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
236,1685650029.489143000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
237,1685650029.532702000,142.250.72.164,10.215.173.1,132,64,0,43.559,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
238,1685650030.490400000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
239,1685650030.532649000,142.250.72.164,10.215.173.1,132,64,0,42.249,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
240,1685650031.491763000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
241,1685650031.532810000,142.250.72.164,10.215.173.1,132,64,0,41.047,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
242,1685650032.493907000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,21,5,423,-51,-76,-8
243,1685650032.532714000,142.250.72.164,10.215.173.1,132,64,0,38.807,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
244,1685650033.495560000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
245,1685650033.533710000,142.250.72.164,10.215.173.1,132,64,0,38.15,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
246,1685650034.497193000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
247,1685650034.542844000,142.250.72.164,10.215.173.1,132,64,0,45.651,40.493834,-111.865850,423,66536,-51,-79,-9,26,5,423,-51,-76,-8
248,1685650035.498747000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-8,24,5,423,-51,-76,-8
249,1685650035.542742000,142.250.72.164,10.215.173.1,132,64,0,43.995,40.493834,-111.865850,423,66536,-51,-79,-8,24,5,423,-51,-76,-8
250,1685650036.500463000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-8,24,5,423,-51,-76,-8
251,1685650036.542697000,142.250.72.164,10.215.173.1,132,64,0,42.234,40.493834,-111.865850,423,66536,-51,-79,-8,24,5,423,-51,-76,-8
252,1685650037.502904000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-9,25,5,423,-51,-76,-8
253,1685650037.543383000,142.250.72.164,10.215.173.1,132,64,0,40.479,40.493834,-111.865850,423,66536,-51,-80,-9,25,5,423,-51,-76,-8
254,1685650038.504666000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-80,-9,25,5,423,-51,-76,-8
255,1685650038.546625000,142.250.72.164,10.215.173.1,132,64,0,41.959,40.493834,-111.865850,423,66536,-53,-81,-8,26,5,423,-51,-76,-8
256,1685650039.506762000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-81,-8,26,5,423,-51,-76,-8
257,1685650039.559446000,142.250.72.164,10.215.173.1,132,64,0,52.684,40.493834,-111.865850,423,66536,-51,-79,-9,25,5,423,-51,-76,-8
258,1685650040.507762000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-79,-9,25,5,423,-51,-76,-8
259,1685650040.555738000,142.250.72.164,10.215.173.1,132,64,0,47.976,40.493834,-111.865850,423,66536,-51,-79,-9,25,5,423,-51,-76,-8
260,1685650041.509881000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-8,24,5,423,-51,-76,-8
261,1685650041.552505000,142.250.72.164,10.215.173.1,132,64,0,42.624,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
262,1685650042.510831000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
263,1685650042.554230000,142.250.72.164,10.215.173.1,132,64,0,43.399,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
264,1685650043.512087000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
265,1685650043.552293000,142.250.72.164,10.215.173.1,132,64,0,40.206,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
266,1685650044.513048000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
267,1685650044.552369000,142.250.72.164,10.215.173.1,132,64,0,39.321,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
268,1685650045.514218000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
269,1685650045.552592000,142.250.72.164,10.215.173.1,132,64,0,38.374,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
270,1685650046.515326000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
271,1685650046.552459000,142.250.72.164,10.215.173.1,132,64,0,37.133,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
272,1685650047.517468000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
273,1685650047.562632000,142.250.72.164,10.215.173.1,132,64,0,45.164,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
274,1685650048.518823000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
275,1685650048.562462000,142.250.72.164,10.215.173.1,132,64,0,43.639,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
276,1685650049.519387000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
277,1685650049.562702000,142.250.72.164,10.215.173.1,132,64,0,43.315,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
278,1685650050.521511000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
279,1685650050.569266000,142.250.72.164,10.215.173.1,132,64,0,47.755,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
280,1685650051.522484000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
281,1685650051.562608000,142.250.72.164,10.215.173.1,132,64,0,40.124,40.493834,-111.865850,423,66536,-51,-81,-9,24,5,423,-51,-76,-8
