Time,lat,lon,mVoiceRegState,mDataRegState,mChannelNumber,mPci,mEarfcn,mCellBandwidths,mBands,rssi,rsrp,rsrq,rssnr,lteLevel,rat,mPci,mEarfcn,rssi,rsrp,rsrq
1684940895,40.494024,-111.865833,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-8,20,5,14,423,66536,-55,-83,-8
1684940918,40.494026,-111.865833,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-85,-8,21,5,14,423,66536,-51,-80,-7
1684940919,40.494027,-111.865836,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-79,-8,25,5,14,423,66536,-51,-80,-7
1684940921,40.494026,-111.865841,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-79,-8,25,5,14,423,66536,-51,-80,-7
1684940922,40.494018,-111.865838,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-79,-8,25,5,14,423,66536,-51,-74,-8
1684940923,40.494018,-111.865837,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-79,-8,25,5,14,423,66536,-51,-74,-8
1684940925,40.494017,-111.865836,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-79,-8,25,5,14,423,66536,-51,-74,-8
1684940926,40.49402,-111.865835,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-83,-8,24,5,14,423,66536,-51,-74,-8
1684940927,40.494007,-111.865836,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-9,23,5,14,423,66536,-53,-84,-8
1684940929,40.493976,-111.865843,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-9,23,5,14,423,66536,-53,-84,-8
1684940930,40.493967,-111.865853,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,30,5,14,423,66536,-53,-84,-8
1684940932,40.493967,-111.865857,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,30,5,14,423,66536,-57,-81,-6
1684940933,40.493969,-111.865859,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-82,-9,24,5,14,423,66536,-57,-81,-6
1684940934,40.493969,-111.865865,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-80,-9,24,5,14,423,66536,-57,-81,-6
1684940936,40.493968,-111.865866,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-80,-9,24,5,14,423,66536,-57,-81,-6
1684940937,40.493964,-111.865866,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-51,-78,-7
1684940938,40.493949,-111.865861,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-51,-78,-7
1684940940,40.493934,-111.865846,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-51,-78,-7
1684940941,40.493937,-111.865841,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-51,-78,-7
1684940942,40.493942,-111.865835,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-53,-81,-7
1684940944,40.493936,-111.865829,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-53,-81,-7
1684940945,40.493937,-111.865822,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-53,-81,-7
1684940946,40.493941,-111.865817,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-51,-76,-9
1684940948,40.493944,-111.865812,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-8,22,5,14,423,66536,-51,-76,-9
1684940949,40.493937,-111.865808,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-8,22,5,14,423,66536,-51,-76,-9
1684940951,40.493931,-111.865813,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-8,22,5,14,423,66536,-51,-76,-9
1684940952,40.493923,-111.865822,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-8,16,5,14,423,66536,-53,-80,-7
1684940954,40.493912,-111.865831,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-8,16,5,14,423,66536,-53,-80,-7
1684940955,40.493907,-111.865833,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-8,16,5,14,423,66536,-53,-80,-7
1684940957,40.493908,-111.86583,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-86,-8,18,5,14,423,66536,-57,-87,-8
1684940958,40.493919,-111.865837,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-86,-8,18,5,14,423,66536,-57,-87,-8
1684940959,40.493924,-111.865838,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-86,-8,18,5,14,423,66536,-57,-87,-8
1684940961,40.493932,-111.86584,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-61,-91,-7,16,5,14,423,66536,-57,-87,-8
1684940962,40.493935,-111.865848,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-61,-91,-7,16,5,14,423,66536,-55,-85,-6
1684940964,40.493931,-111.865855,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-85,-6
1684940965,40.493929,-111.865857,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-85,-6
1684940967,40.49393,-111.865855,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940968,40.493927,-111.865852,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940970,40.493925,-111.865851,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940971,40.493924,-111.865852,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940972,40.493925,-111.865853,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940974,40.493923,-111.865853,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940975,40.493922,-111.865854,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940977,40.493923,-111.865855,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-84,-7
1684940978,40.493918,-111.865853,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-84,-7
1684940980,40.493915,-111.865853,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-84,-7
1684940981,40.493917,-111.865852,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-84,-7
1684940983,40.493918,-111.865852,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-84,-8
1684940985,40.493938,-111.865858,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-84,-8
1684940987,40.493946,-111.865859,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-57,-85,-8
1684940988,40.493947,-111.865859,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-61,-88,-8,12,5,14,423,66536,-57,-85,-8
1684940990,40.493942,-111.865851,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-82,-7,24,5,14,423,66536,-57,-85,-8
1684940991,40.493928,-111.865855,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-82,-7,24,5,14,423,66536,-57,-85,-8
1684940993,40.493933,-111.865854,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-82,-7,24,5,14,423,66536,-51,-78,-7
1684940994,40.493941,-111.86585,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-8,25,5,14,423,66536,-51,-78,-7
1684940996,40.493951,-111.865844,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-71,-8,25,5,14,423,66536,-51,-78,-7
1684940997,40.493966,-111.865824,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-72,-7,24,5,14,423,66536,-51,-76,-8
1684940999,40.49397,-111.865808,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-72,-7,24,5,14,423,66536,-51,-76,-8
1684941000,40.493974,-111.865807,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-7,23,5,14,423,66536,-51,-76,-8
1684941001,40.493976,-111.865812,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-7,23,5,14,423,66536,-51,-76,-8
1684941003,40.493974,-111.865817,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-7,23,5,14,423,66536,-51,-71,-6
1684941004,40.493968,-111.865819,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-73,-7,27,5,14,423,66536,-51,-71,-6
1684941006,40.493962,-111.86582,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-75,-7,27,5,14,423,66536,-51,-71,-6
1684941007,40.493952,-111.865821,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-75,-7,27,5,14,423,66536,-51,-77,-6
1684941009,40.493944,-111.865822,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-88,-8,15,5,14,423,66536,-51,-77,-6
1684941010,40.493925,-111.865827,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-61,-88,-8,15,5,14,423,66536,-51,-77,-6
1684941012,40.493917,-111.865828,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-61,-88,-8,15,5,14,423,66536,-57,-85,-8
1684941013,40.493904,-111.865829,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-86,-8,16,5,14,423,66536,-57,-85,-8
1684941014,40.493898,-111.865829,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-86,-8,16,5,14,423,66536,-57,-85,-8
1684941016,40.493891,-111.865826,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-86,-8,16,5,14,423,66536,-57,-85,-8
1684941017,40.493889,-111.865818,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-8,22,5,14,423,66536,-53,-81,-8
1684941019,40.493888,-111.86581,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-8,22,5,14,423,66536,-53,-81,-8
1684941020,40.493888,-111.865811,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-81,-8
1684941022,40.493886,-111.865813,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-81,-7
1684941023,40.493892,-111.865816,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-81,-7
1684941025,40.493892,-111.865815,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-81,-7
1684941026,40.493899,-111.865808,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-81,-7
1684941027,40.4939,-111.865804,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-55,-83,-8
1684941029,40.4939,-111.8658,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-55,-83,-8
1684941030,40.493901,-111.865797,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-55,-83,-8
1684941032,40.493901,-111.865796,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-55,-83,-8
1684941033,40.493901,-111.865794,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-82,-7
1684941034,40.4939,-111.865793,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-82,-7
1684941036,40.493899,-111.865792,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-8,20,5,14,423,66536,-53,-82,-7
1684941037,40.493897,-111.865793,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-8,20,5,14,423,66536,-51,-82,-7
1684941040,40.493895,-111.865795,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-8,20,5,14,423,66536,-51,-82,-7
1684941041,40.493894,-111.865795,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-8,20,5,14,423,66536,-51,-82,-7
1684941042,40.493893,-111.865796,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-8,20,5,14,423,66536,-51,-79,-7
1684941045,40.493892,-111.865796,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941046,40.493896,-111.865808,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941048,40.493897,-111.865812,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-80,-7
1684941049,40.493898,-111.865813,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-80,-7
1684941056,40.493897,-111.865814,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941058,40.493897,-111.865815,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-9
1684941063,40.493897,-111.865816,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941065,40.493896,-111.865816,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941067,40.493896,-111.865817,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941069,40.493896,-111.865818,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941074,40.493896,-111.865819,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941076,40.493895,-111.86582,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941080,40.493895,-111.865821,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941085,40.493895,-111.865822,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-8
1684941090,40.493895,-111.865823,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-9
1684941091,40.493894,-111.865823,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-9
1684941094,40.493894,-111.865824,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-82,-9,14,5,14,423,66536,-51,-81,-14
1684941097,40.493894,-111.865825,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-82,-9,14,5,14,423,66536,-51,-80,-8
1684941102,40.493893,-111.865825,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-9,17,5,14,423,66536,-51,-80,-8
1684941104,40.493893,-111.865826,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-9,17,5,14,423,66536,-51,-80,-8
1684941112,40.493893,-111.865827,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-9,17,5,14,423,66536,-51,-81,-8
1684941120,40.493893,-111.865828,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-80,-10,17,5,14,423,66536,-51,-79,-9
1684941121,40.493892,-111.865828,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-80,-10,17,5,14,423,66536,-51,-79,-9
1684941126,40.493896,-111.865833,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-63,-90,-10,16,5,14,423,66536,-51,-79,-15
1684941127,40.493897,-111.865838,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-84,-10,18,5,14,423,66536,-57,-86,-7
1684941129,40.493897,-111.86584,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-59,-87,-9,18,5,14,423,66536,-57,-86,-7
1684941130,40.493898,-111.865832,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-59,-87,-9,18,5,14,423,66536,-57,-86,-7
1684941132,40.493897,-111.865834,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-9,23,5,14,423,66536,-57,-86,-7
1684941133,40.493891,-111.86584,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-9,23,5,14,423,66536,-55,-83,-7
1684941134,40.49389,-111.865841,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-9,23,5,14,423,66536,-55,-83,-7
1684941137,40.49389,-111.865842,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-83,-8,22,5,14,423,66536,-55,-83,-7
1684941138,40.493891,-111.865842,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-83,-8,22,5,14,423,66536,-51,-81,-8
1684941141,40.493891,-111.865841,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-8,23,5,14,423,66536,-51,-81,-8
1684941143,40.493891,-111.865842,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-8,23,5,14,423,66536,-59,-89,-10
1684941145,40.493889,-111.86584,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-59,-90,-8,14,5,14,423,66536,-59,-89,-10
1684941146,40.493888,-111.86584,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-59,-90,-8,14,5,14,423,66536,-59,-89,-10
1684941147,40.493886,-111.86584,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-83,-9,22,5,14,423,66536,-51,-72,-6
1684941149,40.493878,-111.865837,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-83,-9,22,5,14,423,66536,-51,-72,-6
1684941150,40.493869,-111.865826,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-76,-8,23,5,14,423,66536,-51,-72,-6
1684941151,40.493861,-111.865814,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-66,-9,27,5,14,423,66536,-51,-72,-6
1684941153,40.493855,-111.865799,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-57,-8,30,5,14,423,66536,-51,-55,-6
1684941154,40.493844,-111.865779,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-63,-8,30,5,14,423,66536,-51,-55,-6
1684941156,40.493836,-111.865768,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-66,-8,30,5,14,423,66536,-51,-55,-6
1684941157,40.493814,-111.865739,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-66,-8,30,5,14,423,66536,-51,-55,-6
1684941158,40.493804,-111.865725,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-65,-7,30,5,14,423,66536,-51,-64,-6
1684941160,40.493789,-111.865709,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-65,-7,30,5,14,423,66536,-51,-64,-6
1684941161,40.493785,-111.865686,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-7,25,5,14,423,66536,-51,-64,-6
1684941163,40.49379,-111.865683,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-80,-7,26,5,14,423,66536,-51,-79,-8
1684941164,40.493793,-111.865686,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-80,-7,26,5,14,423,66536,-51,-79,-8
1684941165,40.493792,-111.865683,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-7,24,5,14,423,66536,-51,-79,-8
1684941167,40.493793,-111.865683,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-7,24,5,14,423,66536,-51,-79,-8
1684941168,40.493799,-111.865691,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-70,-7,24,5,14,423,66536,-51,-69,-9
1684941169,40.493803,-111.865697,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-70,-7,24,5,14,423,66536,-51,-69,-9
1684941171,40.493805,-111.865698,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-8,25,5,14,423,66536,-51,-69,-9
1684941172,40.493808,-111.8657,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-79,-8,22,5,14,423,66536,-51,-69,-9
1684941173,40.493809,-111.8657,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-76,-8,19,5,14,423,66536,-51,-75,-8
1684941175,40.493809,-111.865696,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-76,-9,19,5,14,423,66536,-51,-75,-8
1684941176,40.49381,-111.865694,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-76,-8,21,5,14,423,66536,-51,-75,-8
1684941177,40.493811,-111.865694,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,20,5,14,423,66536,-51,-77,-9
1684941179,40.493812,-111.865695,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,20,5,14,423,66536,-51,-77,-9
1684941180,40.493809,-111.86569,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,28,5,14,423,66536,-51,-77,-9
1684941181,40.493808,-111.86569,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,28,5,14,423,66536,-51,-77,-9
1684941184,40.493808,-111.865689,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,28,5,14,423,66536,-51,-76,-8
1684941185,40.493809,-111.865688,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,26,5,14,423,66536,-51,-76,-8
1684941187,40.49381,-111.865688,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,26,5,14,423,66536,-51,-76,-8
1684941188,40.493809,-111.86569,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,26,5,14,423,66536,-51,-75,-9
1684941190,40.493809,-111.865691,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,26,5,14,423,66536,-51,-75,-9
1684941191,40.493808,-111.865692,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,26,5,14,423,66536,-51,-75,-9
1684941223,40.493807,-111.865694,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-8,20,5,14,423,66536,-51,-75,-7
1684941224,40.493798,-111.865696,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-8,20,5,14,423,66536,-51,-75,-7
1684941226,40.493796,-111.865701,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-73,-8,28,5,14,423,66536,-51,-75,-7
1684941227,40.493791,-111.865715,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-73,-8,28,5,14,423,66536,-51,-73,-7
1684941229,40.493759,-111.865747,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-73,-8,28,5,14,423,66536,-51,-73,-7
1684941230,40.493721,-111.865746,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-67,-8,30,5,14,423,66536,-51,-73,-7
1684941232,40.493715,-111.86574,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-63,-9,30,5,14,423,66536,-51,-73,-7
1684941233,40.493685,-111.865705,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-63,-9,30,5,14,423,66536,-51,-73,-7
1684941235,40.493662,-111.86569,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-73,-9,29,5,14,423,66536,-51,-73,-7
1684941236,40.493601,-111.865663,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-73,-9,29,5,14,423,66536,-53,-81,-8
1684941238,40.493562,-111.865654,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-9,22,5,14,423,66536,-53,-81,-8
1684941239,40.493476,-111.865646,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-65,-95,-9,8,5,14,423,66536,-53,-81,-8
1684941240,40.493427,-111.86565,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-65,-95,-9,8,5,14,423,66536,-53,-81,-8
