Pkt_no,Time,src,dst,length,ttl,Type,RTT,lat,lon,mPci,mEarfcn,rssi,rsrp,rsrq,rssnr,lteLevel,Cell_mPci,Cell_rssi,Cell_rsrp,Cell_rsrq
901,1685661586,142.250.176.4,10.215.173.1,132,64,0,36.978,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
902,1685661587,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
903,1685661587,142.250.176.4,10.215.173.1,132,64,0,49.017,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
904,1685661588,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
905,1685661588,142.250.176.4,10.215.173.1,132,64,0,44.25,40.489948,-111.93873,1,975,-53,-79,-14,17,5,2,-61,-90,-20
906,1685661589,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-53,-79,-14,17,5,2,-61,-90,-20
907,1685661589,142.250.176.4,10.215.173.1,132,64,0,50.723,40.489948,-111.93873,1,975,-53,-79,-14,17,5,2,-61,-90,-20
908,1685661590,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-53,-79,-14,17,5,2,-61,-90,-20
909,1685661590,142.250.176.4,10.215.173.1,132,64,0,49.583,40.489948,-111.93873,1,975,-53,-79,-14,17,5,2,-61,-90,-20
910,1685661591,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-53,-79,-14,17,5,2,-61,-90,-20
911,1685661591,142.250.176.4,10.215.173.1,132,64,0,39.108,40.489948,-111.93873,1,975,-53,-79,-14,17,5,2,-61,-90,-20
912,1685661592,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-53,-79,-14,17,5,2,-61,-90,-20
913,1685661592,142.250.176.4,10.215.173.1,132,64,0,45.615,40.489948,-111.93873,1,975,-51,-80,-14,18,5,2,-61,-90,-20
914,1685661593,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-80,-14,18,5,2,-61,-90,-20
915,1685661593,142.250.176.4,10.215.173.1,132,64,0,36.721,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
916,1685661594,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
917,1685661594,142.250.176.4,10.215.173.1,132,64,0,45.571,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
918,1685661595,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
919,1685661595,142.250.176.4,10.215.173.1,132,64,0,43.454,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
920,1685661596,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
921,1685661596,142.250.176.4,10.215.173.1,132,64,0,42.009,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
922,1685661597,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
923,1685661597,142.250.176.4,10.215.173.1,132,64,0,40.189,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
924,1685661598,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
925,1685661598,142.250.176.4,10.215.173.1,132,64,0,38.66,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
926,1685661599,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
927,1685661599,142.250.176.4,10.215.173.1,132,64,0,36.41,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
928,1685661600,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-81,-14,12,5,2,-61,-90,-20
929,1685661600,142.250.176.4,10.215.173.1,132,64,0,36.575,40.489948,-111.93873,1,975,-57,-87,-15,11,4,2,-61,-90,-20
930,1685661601,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-57,-87,-15,11,4,2,-61,-90,-20
931,1685661601,142.250.176.4,10.215.173.1,132,64,0,44.461,40.489948,-111.93873,1,975,-59,-90,-15,5,4,2,-61,-90,-20
932,1685661602,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-59,-90,-15,5,4,2,-61,-90,-20
933,1685661602,142.250.176.4,10.215.173.1,132,64,0,43.124,40.489948,-111.93873,1,975,-59,-90,-15,5,4,2,-61,-90,-20
934,1685661603,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-59,-90,-15,5,4,2,-61,-90,-20
935,1685661603,142.250.176.4,10.215.173.1,132,64,0,41.019,40.489948,-111.93873,1,975,-59,-90,-15,5,4,2,-61,-90,-20
936,1685661604,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-59,-90,-15,5,4,2,-61,-90,-20
937,1685661604,142.250.176.4,10.215.173.1,132,64,0,40.001,40.489948,-111.93873,1,975,-53,-85,-15,10,4,2,-61,-90,-20
938,1685661605,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-53,-85,-15,10,4,2,-61,-90,-20
939,1685661605,142.250.176.4,10.215.173.1,132,64,0,37.487,40.489948,-111.93873,1,975,-53,-85,-15,10,4,2,-61,-90,-20
940,1685661606,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-53,-85,-15,10,4,2,-61,-90,-20
941,1685661606,142.250.176.4,10.215.173.1,132,64,0,36.31,40.489948,-111.93873,1,975,-59,-90,-16,2,4,2,-61,-90,-20
942,1685661607,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-57,-92,-16,9,4,2,-61,-90,-20
943,1685661607,142.250.176.4,10.215.173.1,132,64,0,43.963,40.489948,-111.93873,1,975,-57,-92,-16,9,4,2,-61,-90,-20
944,1685661608,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-57,-92,-16,9,4,2,-61,-90,-20
945,1685661608,142.250.176.4,10.215.173.1,132,64,0,42.35,40.489948,-111.93873,1,975,-57,-87,-16,7,4,2,-61,-90,-20
946,1685661609,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-57,-87,-16,7,4,2,-61,-90,-20
947,1685661609,142.250.176.4,10.215.173.1,132,64,0,40.995,40.489948,-111.93873,1,975,-57,-87,-16,7,4,2,-61,-90,-20
948,1685661610,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-57,-87,-16,7,4,2,-61,-90,-20
949,1685661610,142.250.176.4,10.215.173.1,132,64,0,39.974,40.489948,-111.93873,1,975,-57,-87,-16,7,4,2,-61,-90,-20
950,1685661611,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-57,-87,-16,7,4,2,-61,-90,-20
951,1685661611,142.250.176.4,10.215.173.1,132,64,0,43.72,40.489948,-111.93873,1,975,-57,-87,-16,7,4,2,-61,-90,-20
952,1685661612,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-57,-87,-16,7,4,2,-61,-90,-20
953,1685661612,142.250.176.4,10.215.173.1,132,64,0,35.584,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
954,1685661613,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
955,1685661613,142.250.176.4,10.215.173.1,132,64,0,43.632,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
956,1685661614,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
957,1685661614,142.250.176.4,10.215.173.1,132,64,0,42.282,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
958,1685661615,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
959,1685661615,142.250.176.4,10.215.173.1,132,64,0,48.605,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
960,1685661616,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
961,1685661616,142.250.176.4,10.215.173.1,132,64,0,37.506,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
962,1685661617,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
963,1685661617,142.250.176.4,10.215.173.1,132,64,0,44.561,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
964,1685661618,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
965,1685661618,142.250.176.4,10.215.173.1,132,64,0,35.885,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
966,1685661619,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
967,1685661619,142.250.176.4,10.215.173.1,132,64,0,52.693,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
968,1685661620,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
969,1685661620,142.250.176.4,10.215.173.1,132,64,0,43.257,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
970,1685661621,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
971,1685661621,142.250.176.4,10.215.173.1,132,64,0,41.665,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
972,1685661622,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
973,1685661622,142.250.176.4,10.215.173.1,132,64,0,49.577,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
974,1685661623,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
975,1685661623,142.250.176.4,10.215.173.1,132,64,0,38.775,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
976,1685661624,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
977,1685661624,142.250.176.4,10.215.173.1,132,64,0,46.392,40.489948,-111.93873,1,975,-63,-94,-16,-2,3,2,-61,-90,-20
978,1685661625,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-67,-98,-15,-1,3,2,-61,-90,-20
979,1685661625,142.250.176.4,10.215.173.1,132,64,0,34.61,40.489948,-111.93873,1,975,-67,-98,-15,-1,3,2,-61,-90,-20
980,1685661626,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-67,-98,-15,-1,3,2,-61,-90,-20
981,1685661626,142.250.176.4,10.215.173.1,132,64,0,43.646,40.489948,-111.93873,1,975,-67,-98,-15,-1,3,2,-61,-90,-20
982,1685661627,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-67,-98,-15,-1,3,2,-61,-90,-20
983,1685661627,142.250.176.4,10.215.173.1,132,64,0,42.577,40.489948,-111.93873,1,975,-67,-98,-15,-1,3,2,-61,-90,-20
984,1685661628,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-67,-98,-15,-1,3,2,-61,-90,-20
985,1685661628,142.250.176.4,10.215.173.1,132,64,0,39.326,40.489948,-111.93873,1,975,-67,-98,-15,-1,3,2,-61,-90,-20
986,1685661629,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-65,-99,-15,0,2,2,-61,-90,-20
987,1685661629,142.250.176.4,10.215.173.1,132,64,0,39.129,40.489948,-111.93873,1,975,-65,-99,-15,0,2,2,-61,-90,-20
988,1685661630,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-65,-99,-15,0,2,2,-61,-90,-20
989,1685661630,142.250.176.4,10.215.173.1,132,64,0,38.406,40.489948,-111.93873,1,975,-65,-99,-15,0,2,2,-61,-90,-20
990,1685661631,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-65,-99,-15,0,2,2,-61,-90,-20
991,1685661632,142.250.176.4,10.215.173.1,132,64,0,43.53,40.489948,-111.93873,1,975,-65,-99,-15,0,2,2,-61,-90,-20
992,1685661632,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-65,-99,-15,0,2,2,-61,-90,-20
993,1685661633,142.250.176.4,10.215.173.1,132,64,0,50.757,40.489948,-111.93873,1,975,-63,-94,-16,1,2,2,-61,-90,-20
994,1685661633,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,1,2,2,-61,-90,-20
995,1685661634,142.250.176.4,10.215.173.1,132,64,0,51.808,40.489948,-111.93873,1,975,-63,-94,-16,1,2,2,-61,-90,-20
996,1685661634,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,1,2,2,-61,-90,-20
997,1685661635,142.250.176.4,10.215.173.1,132,64,0,39.179,40.489948,-111.93873,1,975,-63,-94,-16,1,2,2,-61,-90,-20
998,1685661635,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-94,-16,1,2,2,-61,-90,-20
999,1685661636,142.250.176.4,10.215.173.1,132,64,0,42.076,40.489948,-111.93873,1,975,-65,-98,-16,1,2,2,-61,-90,-20
1000,1685661636,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-65,-98,-16,1,2,2,-61,-90,-20
1001,1685661637,142.250.176.4,10.215.173.1,132,64,0,54.711,40.489948,-111.93873,1,975,-65,-98,-16,1,2,2,-61,-90,-20
1002,1685661637,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-65,-98,-16,1,2,2,-61,-90,-20
1003,1685661638,142.250.176.4,10.215.173.1,132,64,0,63.275,40.489948,-111.93873,1,975,-65,-98,-16,1,2,2,-61,-90,-20
1004,1685661638,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-65,-98,-16,1,2,2,-61,-90,-20
1005,1685661639,142.250.176.4,10.215.173.1,132,64,0,43.21,40.489948,-111.93873,1,975,-65,-98,-16,1,2,2,-61,-90,-20
1006,1685661639,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-65,-98,-16,1,2,2,-61,-90,-20
1007,1685661640,142.250.176.4,10.215.173.1,132,64,0,41.84,40.489948,-111.93873,1,975,-65,-98,-16,1,2,2,-61,-90,-20
1008,1685661640,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-65,-98,-16,1,2,2,-61,-90,-20
1009,1685661641,142.250.176.4,10.215.173.1,132,64,0,42.845,40.489948,-111.93873,1,975,-65,-98,-16,1,2,2,-61,-90,-20
1010,1685661641,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-59,-86,-16,10,2,2,-61,-90,-20
1011,1685661642,142.250.176.4,10.215.173.1,132,64,0,46.267,40.489948,-111.93873,1,975,-59,-86,-15,10,3,2,-61,-90,-20
1012,1685661642,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-59,-86,-15,10,3,2,-61,-90,-20
1013,1685661643,142.250.176.4,10.215.173.1,132,64,0,36.612,40.489948,-111.93873,1,975,-59,-86,-15,10,3,2,-61,-90,-20
1014,1685661643,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-59,-86,-15,10,3,2,-61,-90,-20
1015,1685661644,142.250.176.4,10.215.173.1,132,64,0,45.339,40.489948,-111.93873,1,975,-61,-90,-15,9,3,2,-61,-90,-20
1016,1685661644,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-61,-90,-15,9,3,2,-61,-90,-20
1017,1685661645,142.250.176.4,10.215.173.1,132,64,0,44.443,40.489948,-111.93873,1,975,-61,-90,-15,9,3,2,-61,-90,-20
1018,1685661645,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-61,-90,-15,9,3,2,-61,-90,-20
1019,1685661646,142.250.176.4,10.215.173.1,132,64,0,43.765,40.489948,-111.93873,1,975,-55,-87,-15,-1,3,2,-61,-90,-20
1020,1685661646,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-55,-87,-15,-1,3,2,-61,-90,-20
1021,1685661647,142.250.176.4,10.215.173.1,132,64,0,40.244,40.489948,-111.93873,1,975,-55,-87,-15,-1,3,2,-61,-90,-20
1022,1685661647,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-55,-87,-15,-1,3,2,-61,-90,-20
1023,1685661648,142.250.176.4,10.215.173.1,132,64,0,38.973,40.489948,-111.93873,1,975,-59,-89,-14,2,3,2,-61,-90,-20
1024,1685661648,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-59,-89,-14,2,3,2,-61,-90,-20
1025,1685661649,142.250.176.4,10.215.173.1,132,64,0,37.114,40.489948,-111.93873,1,975,-53,-84,-14,7,3,2,-61,-90,-20
1026,1685661649,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-53,-84,-14,7,3,2,-61,-90,-20
1027,1685661650,142.250.176.4,10.215.173.1,132,64,0,44.984,40.489948,-111.93873,1,975,-53,-84,-14,7,3,2,-61,-90,-20
1028,1685661650,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-53,-84,-14,7,3,2,-61,-90,-20
1029,1685661651,142.250.176.4,10.215.173.1,132,64,0,43.859,40.489948,-111.93873,1,975,-53,-84,-14,7,3,2,-61,-90,-20
1030,1685661651,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-57,-88,-14,6,3,2,-61,-90,-20
1031,1685661652,142.250.176.4,10.215.173.1,132,64,0,41.403,40.489948,-111.93873,1,975,-57,-88,-14,6,3,2,-61,-90,-20
1032,1685661652,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-57,-88,-14,6,3,2,-61,-90,-20
1033,1685661653,142.250.176.4,10.215.173.1,132,64,0,39.989,40.489948,-111.93873,1,975,-57,-88,-14,6,3,2,-61,-90,-20
1034,1685661653,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-59,-88,-15,3,3,2,-61,-90,-20
1035,1685661654,142.250.176.4,10.215.173.1,132,64,0,36.99,40.489948,-111.93873,1,975,-59,-88,-15,3,3,2,-61,-90,-20
1036,1685661654,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-59,-88,-15,3,3,2,-61,-90,-20
1037,1685661655,142.250.176.4,10.215.173.1,132,64,0,43.969,40.489948,-111.93873,1,975,-59,-88,-15,3,3,2,-61,-90,-20
1038,1685661656,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-59,-88,-15,3,3,2,-61,-90,-20
1039,1685661656,142.250.176.4,10.215.173.1,132,64,0,51.995,40.489948,-111.93873,1,975,-59,-88,-15,3,3,2,-61,-90,-20
1040,1685661657,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-92,-15,-1,3,2,-61,-90,-20
1041,1685661657,142.250.176.4,10.215.173.1,132,64,0,50.716,40.489948,-111.93873,1,975,-63,-92,-15,-1,3,2,-61,-90,-20
1042,1685661658,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-92,-15,-1,3,2,-61,-90,-20
1043,1685661658,142.250.176.4,10.215.173.1,132,64,0,40.756,40.489948,-111.93873,1,975,-63,-92,-15,-1,3,2,-61,-90,-20
1044,1685661659,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-92,-15,-1,3,2,-61,-90,-20
1045,1685661659,142.250.176.4,10.215.173.1,132,64,0,46.572,40.489948,-111.93873,1,975,-63,-92,-15,-1,3,2,-61,-90,-20
1046,1685661660,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-63,-92,-15,-1,3,2,-61,-90,-20
1047,1685661660,142.250.176.4,10.215.173.1,132,64,0,37.776,40.489948,-111.93873,1,975,-67,-103,-16,-3,2,2,-61,-90,-20
1048,1685661661,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-67,-103,-16,-3,2,2,-61,-90,-20
1049,1685661661,142.250.176.4,10.215.173.1,132,64,0,40.187,40.489948,-111.93873,1,975,-69,-104,-16,-5,2,2,-61,-90,-20
1050,1685661662,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-69,-104,-17,-5,2,2,-61,-90,-20
1051,1685661662,142.250.176.4,10.215.173.1,132,64,0,50.128,40.489948,-111.93873,133,975,-69,-102,-17,-7,1,355,-75,-105,-19
1052,1685661663,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,133,975,-69,-102,-17,-7,1,355,-75,-105,-19
1053,1685661663,142.250.176.4,10.215.173.1,132,64,0,43.052,40.489948,-111.93873,133,975,-69,-102,-17,-7,1,355,-75,-105,-19
1054,1685661664,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,133,975,-69,-102,-17,-7,1,355,-75,-105,-19
1055,1685661664,142.250.176.4,10.215.173.1,132,64,0,42.227,40.489948,-111.93873,133,975,-71,-102,-17,-4,1,355,-75,-105,-19
1056,1685661665,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,133,975,-71,-102,-17,-4,1,355,-75,-105,-19
1057,1685661665,142.250.176.4,10.215.173.1,132,64,0,42.129,40.489948,-111.93873,133,975,-69,-119,-17,-10,1,355,-75,-105,-19
1058,1685661666,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,133,975,-69,-119,-17,-10,1,355,-75,-105,-19
1059,1685661666,142.250.176.4,10.215.173.1,132,64,0,39.114,40.489948,-111.93873,133,975,-69,-119,-17,-10,1,412,-67,-94,-16
1060,1685661667,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,412,975,-69,-119,-17,-10,1,412,-67,-94,-16
1061,1685661667,142.250.176.4,10.215.173.1,132,64,0,39.041,40.489948,-111.93873,427,975,-69,-101,-18,-2,1,412,-75,-105,-20
1062,1685661668,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-69,-101,-18,-2,1,412,-75,-105,-20
1063,1685661668,142.250.176.4,10.215.173.1,132,64,0,44.428,40.489948,-111.93873,427,975,-69,-101,-18,-2,1,412,-75,-105,-20
1064,1685661669,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-69,-101,-18,-2,1,412,-75,-105,-20
1065,1685661669,142.250.176.4,10.215.173.1,132,64,0,41.779,40.489948,-111.93873,427,975,-69,-101,-18,-2,1,412,-75,-105,-20
1066,1685661670,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,975,-73,-105,-19,-8,1,412,-75,-105,-20
1067,1685661670,142.250.176.4,10.215.173.1,132,64,0,49.626,40.489948,-111.93873,433,975,-69,-101,-18,-3,1,433,-69,-104,-19
1068,1685661671,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,433,975,-69,-101,-18,-3,1,433,-69,-104,-19
1069,1685661671,142.250.176.4,10.215.173.1,132,64,0,38.75,40.489948,-111.93873,433,975,-69,-101,-18,-3,1,433,-69,-104,-19
1070,1685661672,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,341,66536,-69,-102,-18,-1,1,427,-79,-108,-19
1071,1685661672,142.250.176.4,10.215.173.1,132,64,0,37.951,40.489948,-111.93873,341,66536,-69,-102,-18,-1,1,427,-79,-108,-19
1072,1685661673,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,341,66536,-69,-102,-18,-1,1,427,-79,-108,-19
1073,1685661673,142.250.176.4,10.215.173.1,132,64,0,55.49,40.489948,-111.93873,341,66536,-69,-102,-18,-1,1,427,-79,-108,-19
1074,1685661674,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,341,66536,-69,-102,-18,-1,1,427,-79,-108,-19
1075,1685661674,142.250.176.4,10.215.173.1,132,64,0,44.378,40.489948,-111.93873,341,66536,-69,-102,-18,-1,1,427,-79,-108,-19
1076,1685661675,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,341,66536,-69,-102,-18,-1,1,427,-79,-108,-19
1077,1685661675,142.250.176.4,10.215.173.1,132,64,0,41.544,40.489948,-111.93873,341,66536,-69,-106,-17,-2,2,427,-79,-108,-19
1078,1685661676,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,341,66536,-69,-107,-17,-3,1,427,-79,-108,-19
1079,1685661676,142.250.176.4,10.215.173.1,132,64,0,41.137,40.489948,-111.93873,341,66536,-69,-106,-17,-3,2,427,-79,-108,-19
1080,1685661677,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,341,66536,-69,-106,-17,-3,2,427,-79,-108,-19
1081,1685661677,142.250.176.4,10.215.173.1,132,64,0,40.505,40.489948,-111.93873,341,66536,-69,-106,-17,-3,2,427,-79,-108,-19
1082,1685661678,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,341,66536,-69,-106,-17,-3,2,427,-79,-108,-19
1083,1685661678,142.250.176.4,10.215.173.1,132,64,0,47.522,40.489948,-111.93873,341,66536,-69,-106,-17,-3,2,427,-79,-108,-19
1084,1685661679,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,341,66536,-69,-106,-17,-3,2,427,-79,-108,-19
1085,1685661679,142.250.176.4,10.215.173.1,132,64,0,55.526,40.489948,-111.93873,341,66536,-69,-106,-17,-3,2,427,-79,-108,-19
1086,1685661680,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,341,66536,-69,-106,-17,-3,2,341,-79,-108,-20
1087,1685661680,142.250.176.4,10.215.173.1,132,64,0,42.779,40.489948,-111.93873,427,66536,-69,-106,-17,-3,2,341,-79,-108,-20
1088,1685661681,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-69,-106,-17,-3,2,341,-79,-108,-20
1089,1685661681,142.250.176.4,10.215.173.1,132,64,0,49.667,40.489948,-111.93873,427,66536,-69,-106,-17,-3,2,341,-79,-108,-20
1090,1685661682,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-69,-106,-17,-3,2,341,-79,-108,-20
1091,1685661682,142.250.176.4,10.215.173.1,132,64,0,40.74,40.489948,-111.93873,427,66536,-61,-103,-18,-3,2,341,-79,-108,-20
1092,1685661683,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-61,-103,-18,-3,2,341,-79,-108,-20
1093,1685661683,142.250.176.4,10.215.173.1,132,64,0,37.926,40.489948,-111.93873,427,66536,-61,-103,-18,-3,2,341,-79,-108,-20
1094,1685661684,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-61,-103,-18,-3,2,341,-79,-108,-20
